mac_timestamp,esp32_ms,ax,ay,az,gx,gy,gz
1778213986.087074,277686,-1.86,6.59,5.86,41.54,28.62,-32.96
1778213986.2655287,277888,-2.40,15.73,2.08,-250.14,135.73,-223.02
1778213986.4460886,278090,-9.35,14.27,-16.64,-191.89,-70.25,250.13
1778213986.685878,278292,-19.62,12.77,-1.21,156.14,32.41,250.13
1778213986.8663077,278494,-2.45,9.11,10.07,-98.91,-7.69,-53.85
1778213987.1057506,278696,-1.63,7.23,4.92,-4.11,13.90,-5.82
1778213987.2852414,278898,-2.20,7.10,5.11,-4.28,6.15,-7.76
1778213987.4665892,279100,-2.20,8.32,4.56,17.22,82.29,-89.69
1778213987.7060108,279302,-2.85,19.62,1.72,-142.24,78.74,84.70
1778213987.8861916,279504,-8.72,10.02,-4.72,24.91,-126.35,250.13
1778213988.06558,279706,-19.62,-13.11,5.85,44.89,55.49,30.96
1778213988.306049,279908,-1.18,6.19,7.95,-65.97,-5.66,-3.46
1778213988.4859324,280110,-1.94,6.59,5.39,-17.11,5.10,-14.73
1778213988.7262487,280312,-2.27,6.90,5.00,22.69,64.27,-72.04
1778213988.9098456,280514,13.61,19.62,4.98,-214.60,20.27,-148.26
1778213989.0851138,280716,-4.81,5.78,9.28,116.63,-58.02,250.13
1778213989.3856063,280918,-19.62,-10.23,9.18,187.76,-250.14,8.31
1778213989.5657623,281120,-1.44,7.76,3.97,-8.47,-4.95,-19.39
1778213989.686372,281322,-2.31,7.88,3.89,-16.79,6.59,-11.65
1778213989.9259155,281524,-2.42,7.21,5.17,54.07,5.72,-36.95
1778213990.1056378,281726,-17.75,15.29,11.72,-29.63,250.13,-250.14
1778213990.285934,281928,-1.95,12.00,-7.23,-28.60,-140.55,226.90
1778213990.52659,282130,-19.62,12.16,10.10,56.82,-103.27,250.13
1778213990.705644,282332,-2.75,3.62,9.20,-139.15,0.92,-63.68
1778213990.888063,282534,-2.32,7.54,4.67,-15.97,8.84,-15.15
1778213991.1257691,282736,-3.16,6.72,4.38,10.97,8.95,-44.96
1778213991.3065958,282938,-19.62,19.62,11.99,111.70,208.48,-250.14
1778213991.5469923,283140,-0.25,4.96,6.47,12.31,-157.51,211.21
1778213991.7259526,283342,-19.62,12.67,8.34,165.96,-78.16,250.13
1778213991.90563,283544,-3.57,8.68,14.27,-39.25,-67.08,-47.37
1778213992.1453412,283746,-1.83,7.16,4.82,-27.89,1.33,-10.37
1778213992.3259177,283948,-1.70,6.66,5.28,40.68,22.34,-40.18
1778213992.505731,284150,-18.39,15.45,10.42,-110.24,179.56,-250.14
1778213992.7452972,284352,-1.97,8.76,1.08,56.62,-137.29,216.10
1778213992.9857733,284554,-19.62,3.43,13.78,250.13,-38.10,250.13
1778213993.1654692,284756,-3.31,11.56,-3.69,-40.10,-6.30,-32.49
1778213993.3457537,284958,-2.22,7.34,5.27,-10.28,-1.95,-25.53
1778213993.5273175,285160,-2.25,7.05,5.26,29.44,57.44,-44.98
1778213993.765716,285362,-9.50,15.76,5.88,-231.28,133.50,-250.14
1778213993.9468408,285564,-5.00,10.37,-0.18,43.26,-148.10,250.13
1778213994.1249197,285766,-19.62,-6.66,7.90,250.13,-52.89,146.31
1778213994.3664262,285968,-2.74,7.56,8.97,-37.08,-28.21,-35.47
1778213994.5495877,286170,-1.89,7.01,5.30,-11.40,-1.34,-15.98
1778213994.7257185,286372,-2.39,7.35,4.99,33.85,56.01,-55.32
1778213994.9682271,286574,-7.69,14.19,9.88,-43.08,142.71,-250.14
1778213995.1452916,286776,-3.07,5.97,4.60,97.10,-164.04,219.45
1778213995.387387,286978,-19.62,-19.62,9.70,250.13,-27.05,137.76
1778213995.5656362,287180,-1.99,5.05,5.73,-2.08,-33.02,-36.91
1778213995.7455964,287382,-1.99,7.07,5.62,-19.95,-1.44,-9.45
1778213995.9879353,287584,-1.63,6.69,4.29,44.22,63.26,-78.32
1778213996.169208,287786,-1.95,16.47,6.19,-30.05,146.54,-250.14
1778213996.3462746,287988,-4.21,7.47,3.74,132.88,-132.73,250.13
1778213996.5860186,288190,-19.62,-12.55,11.07,136.02,56.17,55.15
1778213996.767636,288392,-1.92,6.18,10.40,15.11,-14.10,-12.08
1778213996.9449,288594,-1.72,7.14,5.24,-32.87,-0.08,-9.03
1778213997.1856656,288796,-1.16,6.09,5.98,26.51,49.85,-39.86
1778213997.485525,288998,-4.87,12.53,6.22,-167.78,120.27,-250.14
1778213997.6062157,289200,-6.55,8.32,0.90,22.12,-114.76,250.13
1778213997.7855754,289402,-19.62,3.12,3.44,250.13,192.66,160.98
1778213997.9654417,289604,-1.81,9.17,1.28,-4.46,-12.82,-24.86
1778213998.2057626,289806,-2.00,7.28,5.20,-19.44,-3.74,-9.62
1778213998.386684,290008,-1.66,6.90,5.49,1.77,5.67,-7.19
1778213998.5662234,290210,-6.11,16.12,10.03,-157.27,126.66,-250.14
1778213998.8074665,290412,-6.34,12.35,2.12,-190.34,-48.32,180.61
1778213998.9862208,290614,-13.21,15.12,-2.19,112.66,63.92,250.13
1778213999.225927,290816,-3.60,17.22,6.74,-250.14,140.99,-143.89
1778213999.4058886,291018,-1.61,7.42,5.83,33.42,-11.21,-6.66
1778213999.5854702,291220,-2.00,6.66,5.25,-26.82,7.98,-16.02
1778213999.8261015,291422,-2.38,7.14,5.66,33.14,89.85,-70.93
1778214000.0051112,291624,-7.04,19.62,9.98,-184.18,128.81,-71.63
1778214000.1850808,291826,-6.36,8.54,1.24,87.33,-118.99,250.13
1778214000.425905,292028,-19.62,-6.09,6.21,212.38,63.42,88.71
1778214000.6072924,292230,-3.57,6.64,4.99,-85.74,-49.12,-2.21
1778214000.7855122,292432,-1.89,7.11,5.30,-10.92,2.41,-13.68
1778214001.0266416,292634,-2.03,7.23,6.88,54.80,38.24,-65.29
1778214001.2124333,292836,-8.37,11.23,4.58,-56.21,153.19,-250.14
